"WW30810";158;"BURRO"
"WW30811";158;"BURRO"
"WW30812";158;"BURRO"
"WW30813";1;"NERO"
"WW30813";5;"BLU"
"WW30813";25;"SAFARI"
"WW30813";26;"TABACCO"
"WW30814";1;"NERO"
"WW30814";2;"BIANCO"
"WW30814";5;"BLU"
"WW30814";25;"SAFARI"
"WW30814";26;"TABACCO"
"WW30815";1;"NERO"
"WW30815";5;"BLU"
"WW30815";25;"SAFARI"
"WW30815";26;"TABACCO"
"WW30816";1;"NERO"
"WW30816";5;"BLU"
"WW30816";11;"GRIGIO"
"WW30816";158;"BURRO"
"WW30817";1;"NERO"
"WW30817";2;"BIANCO"
"WW30818";1;"NERO"
"WW30818";2;"BIANCO"
"WW30819";25;"SAFARI"
"WW30820";1;"NERO"
"WW30820";2;"BIANCO"
"WW30820";33;"BISCOTTO"
"WW30821";1;"NERO"
"WW30821";25;"SAFARI"
"WW30822";1;"NERO"
"WW30822";25;"SAFARI"
"WW30822";33;"BISCOTTO"
"WW30900";1;"NERO"
"WW30900";25;"SAFARI"
"WW30900";51;"PANNA"
"WW30902";25;"SAFARI"
"WW30902";51;"PANNA"
"WW30903";51;"PANNA"
"WW30904";1;"NERO"
"WW30904";2;"BIANCO"
"WW30904";5;"BLU"
"WW30905";1;"NERO"
"WW30905";2;"BIANCO"
"WW30905";5;"BLU"
"WW30906";1;"NERO"
"WW30906";2;"BIANCO"
"WW30906";5;"BLU"
"WW30906";33;"BISCOTTO"
"WW30906";50;"BRUCIATO"
"WW30950";1;"NERO"
"WW30951";70;"FUCSIA"
"WW30952";106;"VARIANTE UNICA"
"WW30953";106;"VARIANTE UNICA"
"WW30954";106;"VARIANTE UNICA"
"WW30955";106;"VARIANTE UNICA"
"WW30956";5;"BLU"
"WW30956";1313;"CANNELLA"
"WW30957";1;"NERO"
"WW30957";5;"BLU"
